10210100103303003;881393;8399;8
21000120030003300;1201503;8259;8
11210100033303000;26589;8184;8
21000201230003033;631110;8117;8
11102000233030003;636537;8072;8
10120102003303030;46603;8032;8
22201000022020000;91574;7996;8
20110000003300000;20860802;7994;8
10210100002202000;88612;7994;8
21020100030202000;51718;7894;8
21202001033030030;46167;7893;8
10000121200003312;18068;7856;8
20011012000330330;504369;7800;8
20000021200000322;20340;7706;8
12000201230003033;506183;7668;8
20210200103201003;16593;7628;8
20220102103303033;276291;7617;8
10000022000000330;22626899;7584;8
11210000032200000;19000;7583;8
10210100203303003;53109;7550;8
20001022100030333;52479;7509;8
20000202100002032;212730;7484;8
10000220100002302;49138;7442;8
11221100033333000;263842;7406;8
20210202103201033;11520;7338;8
10002210000023300;143481;7320;8
11102020033030300;1522182;7259;8
20000021200000332;30532;7130;8
20200100203003002;44926;7091;8
20000211200003333;1587652;7056;8
22000000130000003;991834;7016;4
10000012100000233;30357;6988;8
10000021200000313;184494;6934;4
12000000130000003;990224;6893;4
10001121200033213;12252;6870;8
11200100023003000;42717;6757;8
20100001203000023;144050;6666;8
21200000023000000;1156469;6659;8
12000010230000303;261652;6619;4
10120100002203000;203423;6573;8
21002010030010300;170382;6558;4
21000020130000303;256013;6470;4
11102220033033300;320489;6468;8
11002000230030003;167596;6460;8
20100102203003033;897328;6449;8
20010200100201002;16115;6403;4
12001000020030000;1028614;6386;8
20120010003300300;167576;6379;8
10110202003303030;842372;6371;8
20221100103333003;328430;6294;8
10112000003330000;686992;6214;8
20122200003333000;371311;6066;8
22002001030030030;695410;6027;8
11102001033030030;346116;6002;8
10000021200000212;17855;5990;4
11201012233030333;342259;5931;8
12000012030000230;400669;5903;8
22112021033330330;359379;5813;8
21000021030000320;112438;5725;8
20000212100003313;40710;5715;8
11022000030320000;107260;5680;8
20000110200003302;408051;5668;8
10020021000300330;91571;5645;8
10200110003003300;661431;5623;8
21000002130000033;86766;5618;8
10101221003033330;22684;5581;8
10020020000300300;667120;5551;2
12210102233303033;304415;5545;8
12121000031330000;38463;5517;8
22211110033333300;306728;5479;8
21202010023010200;8215;5423;8
21000000130000003;630596;5365;2
20201000203030003;697824;5287;8
20100102203002033;359838;5266;8
20001201100033033;1163959;5262;8
12122000033330000;26738;5210;8
20010202100201033;11306;5184;8
10120202003303030;1108818;5140;8
20012000100330003;854153;5118;4
20211202003333030;20196;5105;8
10102101203032033;16687;5066;8
22002010030030300;2206057;5052;8
11201200032033000;358564;4990;8
12120100021303000;11275;4953;8
10002210000023200;39730;4925;8
22101121032013330;52122;4884;8
22121101031132030;12892;4847;8
20212201002333030;15966;4804;8
11000010030000300;6755034;4797;4
20010201100303033;23101;4734;8
11202212032013330;50217;4729;8
20010210000302300;59568;4697;8
20210100003202000;130370;4642;8
20101002003030030;1075315;4636;8
11120000033300000;2148857;4628;8
10100202003003030;1027246;4610;8
22102020032030300;523366;4601;8
12000120030003300;844880;4568;4
10000121200003212;7844;4565;8
12002012030030230;810107;4561;8
11000002130000033;78998;4560;8
10210100102303003;465198;4510;8
10020021000300320;65038;4503;8
10202212103032311;11685;4502;8
22100001022000030;36854;4486;8
12201000133030003;627658;4484;8
21020102030303030;26140;4481;8
20100002103000023;246709;4468;8
20021020000330300;84183;4466;8
21010210030303300;100094;4459;8
12100002032000030;240321;4452;8
11201012033030330;147001;4440;4
12122000032330000;88027;4437;8
11022001030330030;26827;4428;8
10220100002203000;112284;4402;8
20000020200000303;7287394;4376;4
20200002103000023;176378;4371;8
20210100103303003;894621;4362;8
11212222211333333;17794;4347;8
12020001230300033;99205;4332;8
10001022200030333;880259;4328;8
22221100033333000;146297;4315;4
12001000130020003;63340;4305;8
21120100033203000;720577;4279;8
21102000233030003;632571;4271;8
10101002003030030;1061735;4233;8
10001200100033002;119934;4210;8
22121111031332330;53282;4171;8
21121111233331331;16493;4146;8
20100202003003030;1013070;4114;8
20010201100302033;81793;4048;8
21112021133330333;456393;4047;8
12000021030000320;163537;4022;8
22000002130000023;57899;4014;8
11200010233000303;202301;3987;8
21000010130000303;644015;3984;4
22000021030000220;67406;3964;8
21200010032000300;151278;3926;8
11020200030303000;1519152;3911;8
10001022000020220;84491;3895;8
22100002023000030;119278;3890;8
22010100030303000;1523130;3869;8
12112220233333303;461331;3860;8
11202001033030030;39738;3859;8
10000000200000002;1579932;3820;4
11202212033013130;13703;3819;8
20210100002202000;81657;3810;8
12202212133032313;48729;3789;8
20122100003333000;39982;3769;8
10100021003000320;178341;3759;8
10210000102200003;57942;3753;8
12212202133331033;106695;3738;8
20210200002302000;60326;3736;4
22111121033313120;11088;3730;8
12220102133303033;182528;3729;8
12020000230300003;639211;3719;4
21212000011330000;14132;3707;8
20011122100333333;189038;3704;8
11212202031233030;29743;3671;8
20010000000200000;1697147;3644;4
20001022100020113;11262;3643;8
20111121203333313;106687;3621;8
12202212133032311;10863;3620;8
21202001032030030;23584;3617;8
21202012033010330;8830;3584;4
21121111233331333;95730;3548;4
10120100002302000;68558;3529;4
22100020133000303;185953;3523;8
10122100003332000;24246;3484;8
20000021200000213;118303;3475;8
10000121200003323;23703;3431;8
12212222133331333;89246;3418;4
20121101203331032;30116;3408;8
10100121203003213;22777;3399;8
10002100100033003;1391679;3378;8
10010200200203003;586323;3375;8
10210100202101003;11169;3371;8
20101121203033311;12042;3356;8
10020102000302030;99169;3350;8
20100200103002003;92692;3289;8
10120101203301033;9147;3282;4
20100022003000330;1334505;3280;8
21002000230030003;173972;3255;8
10120100203101003;14027;3253;8
10122001003330030;16226;3251;8
21010220030303300;211304;3250;8
20012202100231033;19635;3241;8
22212222133331333;89983;3240;4
11121111233331333;96487;3233;4
11001022130030333;36100;3221;8
20012201000333030;17285;3206;8
22210100233303003;39227;3198;8
12122000031230000;105539;3191;8
20101121203033212;12587;3191;4
21010010230300303;212594;3189;4
11220100023303000;30614;3188;8
21211000031230000;96879;3186;8
21101121233033311;12209;3174;8
10010200100301002;104316;3171;8
22001012020030330;30562;3147;8
20000021200000311;7162;3144;8
20010202100302033;21784;3135;8
20000021100000233;542482;3119;8
20201100103033003;214178;3118;8
12202212133033311;12734;3117;8
10202212103033212;12034;3092;4
12002201030033030;215702;3072;8
10020102200301033;373101;3065;8
12120101031203030;12297;3065;8
12001210030033300;312007;3050;8
21000110230003303;146347;3049;8
21202210023013300;11635;3035;8
10010200100301001;7426;3030;8
21100200033003000;667832;3026;8
21020000230300003;1262114;3008;8
20010201100301033;329690;2973;8
22000201230003033;487125;2971;8
20100210103003303;50463;2969;8
10202010003020200;66833;2969;8
11002120030033300;293231;2958;8
12010020230300303;207790;2952;4
11122100033333000;28226;2940;8
22212202133331033;107630;2936;8
11000010230000303;1277945;2934;8
22120000032300000;42307;2919;4
11201000133030003;485073;2888;8
10111121203333313;107755;2870;8
10012002100330033;226060;2864;8
12002001030030030;677923;2863;8
20002112200033333;28605;2853;8
21222010033310200;8693;2827;8
20002110100033303;280768;2820;8
10210200202203003;100207;2818;8
12120000032300000;45568;2813;4
10212202103231031;9779;2812;8
20000021200000222;6787;2806;4
20010101200303022;107479;2805;8
22110002033300030;298987;2787;8
12102220033033300;187300;2778;8
11001002130030033;29888;2768;8
20120200103202003;13470;2766;8
21002021020010120;4181;2763;8
10210020203300303;131729;2763;8
21002120030033300;304384;2762;8
20100100203002002;59504;2761;8
10010200100302003;39784;2759;4
10210100203202003;16705;2758;8
10001201100033033;1134836;2752;8
22112021133330333;335193;2743;4
11112220233333303;317912;2736;4
10202212103023112;7100;2729;8
20001102200032033;47120;2726;8
20120202003303030;1080379;2718;8
20122020003330300;29084;2718;8
10022001200330033;47840;2711;8
22021001030330030;257391;2710;8
11102200033023000;44753;2695;8
22002012020020330;187313;2692;8
10220001203300033;257531;2680;8
11020001230300033;192902;2679;8
10200002003000030;3278780;2677;2
22220102133303033;182382;2676;8
10110000003300000;20346355;2672;8
20102011103030333;184929;2668;8
10011122100333333;188709;2650;8
21202212032013330;50378;2650;8
10120111203301333;16147;2648;8
21000100230002003;53564;2634;8
12000211230003333;391445;2627;8
20210222103301333;15902;2618;8
10210000102300003;140368;2611;8
10210200002103000;298727;2605;8
10210002103300033;127061;2595;4
20020000200300002;433986;2590;8
11202212033013330;54433;2578;4
20010200100302003;42761;2578;4
22012011030330330;383971;2578;8
20120100002103000;264803;2575;8
22101121013013230;10079;2567;8
22121101011223030;6497;2554;8
10020111200201333;8067;2552;8
12111000032230000;188036;2545;8
10120010003300300;171601;2545;8
20000022000000330;22093960;2544;8
11010200230303003;267219;2517;8
12101121032013330;51982;2516;8
21002010020020300;15195;2513;8
12121100021233000;3074;2510;4
11122000011220000;3947;2508;8
22210102233303033;300088;2505;8
21000211230003333;405889;2477;8
12211110033333300;302248;2451;8
12002201230033033;175466;2449;8
20010120200303303;258391;2446;8
20100001003000030;3148691;2440;2
10010000100200003;404693;2427;8
22100020032000300;151669;2416;8
22102001133030033;178284;2409;8
21100201133003033;174077;2403;8
12000200130002003;48803;2388;8
22001022230030333;11992;2382;8
22101121033013330;57183;2372;4
11102020233030303;412365;2369;8
21220000133300003;106633;2363;8
11112021133330333;451828;2347;8
22112220233333303;456937;2345;8
20122100003232000;8937;2344;8
12002201130033033;166173;2343;8
11112010033330300;12360;2342;8
12202212133033312;27194;2331;8
22111000032230000;177484;2316;8
22121111131233333;36422;2316;8
22202212133032313;49130;2308;8
12002011230030333;36623;2306;8
12121111031332330;53477;2301;8
21101121233033312;27228;2300;8
20000212100003211;5799;2294;8
20210202103201032;3111;2290;4
10002110100033303;269093;2286;8
10011002100330033;47595;2285;8
21010020230300303;556281;2285;4
20002100100033003;1390917;2276;8
21012021030330330;35015;2271;8
11201020233030303;36252;2264;8
11020012030300230;54995;2262;8
10000021200000223;15932;2256;8
10100022003000330;1331843;2250;8
22000120030003300;828573;2247;4
20122100103333003;61368;2244;8
10100102203003033;906858;2239;8
10020120100303303;108835;2233;8
10002012200030322;175877;2225;8
20122001003330030;14208;2213;8
10211200203333003;66739;2212;8
12222212133333312;33187;2210;8
10012201000333030;15438;2209;8
11010020230300303;556826;2202;4
22001022020030330;19416;2200;8
21001022130030333;33784;2196;8
22000200030003000;8312757;2192;8
20020102200301033;360123;2189;8
12010102130303033;277481;2184;8
20220001203300033;246923;2176;8
22021100030333000;123096;2174;4
22002212130033312;8833;2173;8
10002210200033303;416294;2172;8
20210000103200003;153882;2165;8
10010200100202002;6361;2157;4
20000112000003230;33063;2155;8
20011022200330333;265568;2151;8
12001002020030030;34372;2148;8
20010200200302002;162130;2147;8
10010201100301033;317609;2145;8
10001000100030003;8224857;2136;8
21201020233030303;35504;2134;8
10012000100330003;838281;2127;4
11120101233301032;9244;2116;8
11102010033030200;15692;2114;8
10212202102331032;13280;2114;8
12201022033030330;34219;2108;4
20110202003303030;850542;2089;8
21201012033030330;150344;2085;4
20012200000333000;845588;2080;8
21002212030013330;21039;2077;8
20210002102300033;24440;2074;8
20001112100033333;31942;2071;4
12121001031330030;21990;2068;8
11012021030330330;34295;2063;8
21210200231303003;36301;2058;8
21100010033000300;3625181;2055;8
10222110003333300;85825;2055;8
11002000220020003;22311;2044;8
21120210133303303;71255;2037;8
11221020233330303;70256;2028;8
20011112100333333;66740;2025;8
20121101203231023;12863;2025;8
10100202103003022;8626;2017;8
20220100202203003;4002;2016;8
12221100033333000;149576;2015;4
21102100233033003;93982;2009;8
11221100032233000;48377;2004;8
10000121200003211;5314;2001;8
10002220100032303;68231;1978;8
11000012130000333;4991;1969;8
10001120000033300;797209;1961;8
12212222133231331;7403;1959;8
12122220033333300;66604;1954;8
12021000020330000;164216;1953;8
10010201100303022;4141;1950;8
11120000022300000;166459;1938;8
12011102030333030;20141;1935;8
21102001233030033;11470;1929;8
20210102203202033;50243;1928;8
10002020200030303;3623621;1926;8
20000121200003333;11299;1920;8
20000012100000113;9140;1920;8
21100021033000320;71014;1914;8
11001021230030313;40549;1913;8
20110001203300033;403001;1905;8
20101121203023212;8528;1902;8
22122000032230000;15756;1898;8
11200200033003000;351817;1894;8
12001020030030300;12276;1874;4
22121101031123030;6050;1869;8
22001020230030303;4428;1858;8
10012221000333330;11312;1857;8
21000001230000022;20805;1855;8
20101220003033300;73700;1846;8
22100020123000303;44991;1845;8
11202212032013130;6063;1843;8
10120001203300023;26027;1837;8
20201020203030303;44774;1834;8
11222000022230000;60953;1826;8
20211002203330033;19536;1819;8
20012000200330003;1423348;1815;8
22100120032003300;84227;1813;8
12101200023033000;28989;1810;8
20200012103000213;6953;1810;8
21001020130030303;187468;1810;8
20000112200003311;33417;1806;8
20010101200202032;57218;1804;8
20101020003030300;358096;1801;8
11122121033333330;6852;1800;8
10100021203000312;7612;1800;8
11211000032230000;13953;1792;8
11221010233330303;306994;1792;8
20200121003003320;60896;1783;8
11210200032203000;9148;1781;8
11221021133330333;27831;1776;8
21112200233333003;344859;1775;8
20102012003030230;30789;1769;8
11222000133330003;65568;1763;8
11200210032003300;78062;1763;8
12221110033333300;362266;1762;8
22121111111233333;6858;1754;8
12210000233300003;190161;1751;8
20111121203333311;6984;1751;8
11122000011330000;38190;1747;8
22210211233303333;25908;1742;8
22120200021303000;98379;1741;8
22120100032203000;9616;1735;8
11120210133303303;70252;1731;8
12021210230333303;232047;1730;8
10212202102231032;7598;1730;8
21122202133333033;6282;1728;8
10112210203333303;17108;1727;8
10001221000033320;26451;1726;8
21221020233330303;68939;1724;8
10212001003330030;63801;1722;8
11100201033003030;210613;1719;8
21020000030200000;468537;1716;8
22011102230333033;17849;1711;8
11212000033330000;11639;1707;8
20021021100330333;63724;1707;8
22221010133330303;306924;1706;8
21120010033300300;205983;1706;8
12000021230000213;20701;1705;8
20201021103030233;32736;1700;8
21002010030030300;11606;1698;4
20000220100002302;48134;1697;8
21010102130303033;281554;1697;8
12102101233033033;7577;1696;8
20210210203303303;71940;1689;8
21202020022030300;110125;1677;8
21212200031332000;4987;1674;8
12102020032030300;534113;1672;8
12001020030010100;8333;1671;8
10120100102203003;116992;1670;8
11120100233302003;19227;1669;8
20002201100032033;45607;1667;8
21212202031333030;54915;1667;4
10022010000330200;62160;1665;8
20212202103331032;29025;1664;8
22000001230000032;29566;1660;8
21020210130303303;117259;1658;8
22002012030030330;2328128;1656;8
22221101033323030;79071;1654;8
20202012103030212;5750;1654;8
21220100032202000;8669;1652;8
22001000120030003;62474;1650;8
11020100030202000;50080;1645;8
12212202133131033;7220;1638;8
10010210000203300;29462;1637;8
10110200103301002;89888;1635;8
20020212100303323;18800;1632;8
10010220200303303;197626;1630;8
12101121033013330;57828;1628;4
11201212033033320;75360;1627;8
10100102203002033;365268;1626;8
21210000131200003;18428;1623;8
10000010200000203;468841;1623;8
12020011230300333;109452;1621;8
20111201203333023;86439;1620;8
10100222103003332;33133;1620;8
11102220233033303;349641;1619;8
11120120033303300;70505;1619;8
21110012233300333;235149;1616;8
10000221100002322;8152;1613;8
11010210030303300;91171;1612;8
12121100031332000;5839;1610;8
20210010203300303;25604;1606;8
12022021030330330;270750;1606;8
22121101031232030;13064;1606;8
10000020200000203;407248;1605;8
12210200233303003;575788;1603;4
20211200002333000;24671;1602;8
22112001133330033;353370;1600;8
12001121020013230;5256;1597;8
10222102103333023;81351;1596;8
11221121133333333;10582;1595;8
10111212003333320;95683;1590;8
12121001031220030;7769;1588;8
10202212103032312;11748;1586;8
20210100102303003;475848;1583;8
21201200032033000;364040;1574;8
21122100033333000;26587;1571;8
10222111003333330;275552;1571;8
20010000100200003;378035;1570;8
10001102200032033;48081;1569;8
10102011103030333;179211;1569;8
10011202000332030;54231;1563;8
12011002030330030;22169;1563;8
10221100103333003;326880;1560;8
10000022100000223;142905;1556;8
22002201030033030;211452;1555;8
11000120030003300;1170923;1554;8
21222001133330033;27157;1553;8
20000022100000332;587065;1552;8
20222111003333330;275542;1543;8
12020210130303303;197566;1542;8
20000122100002332;113112;1541;8
21102010022010300;13475;1540;8
20022102100333033;37296;1539;8
21202020032020200;36613;1536;8
21011020230330303;195372;1533;8
11122200033323000;42399;1532;8
22020120030303300;90326;1532;8
12201010022030300;106551;1529;8
20121222002333330;92351;1524;8
21221010133330303;282297;1524;8
21002000220020003;25729;1523;8
12100010233000303;26674;1520;8
22210222133301333;24933;1519;4
20001020200030103;51001;1516;8
20202110003033300;67627;1515;8
21212002031320030;11933;1515;8
12111002233330033;24549;1515;8
10210201203303033;27019;1511;8
20100010103000303;518463;1511;4
21002021020010130;8784;1510;8
20112000103330003;251692;1507;8
22211212233333333;10064;1505;8
11112002033320030;152441;1502;8
22211000033320000;21369;1501;8
12021100030333000;123525;1496;4
12111021133310333;22154;1496;4
22201022033030330;33359;1495;4
21202210032013200;8073;1494;8
20200110203003302;19576;1490;8
21102202133033033;7107;1488;8
10200000103000002;164383;1487;8
11220000133300003;96537;1481;8
22011102130333033;24178;1481;8
12021000020320000;69176;1477;8
20020120100303303;98598;1476;8
12020002030300030;488956;1476;4
11201012033030320;41849;1476;8
21102220033033300;317832;1475;8
10212011002330330;37131;1475;8
21120000022300000;147292;1474;8
22100102232003033;40691;1471;8
20120100002302000;59945;1469;4
10020102200301022;14266;1467;8
10202211003033330;162918;1465;8
10101121203033213;29174;1463;8
20220110003302300;69273;1463;8
10210000103100003;57747;1461;8
10000111200002223;40761;1459;8
11000001230000022;23667;1458;8
10121200103333003;38758;1457;8
20101122003033330;170359;1454;8
11200012033000230;40230;1453;8
20002021200030323;77214;1452;8
10002011200020333;21515;1451;8
20021201200333023;152778;1446;8
10102100203033003;76909;1446;8
10010121200303312;9759;1444;8
20001112200032333;42666;1440;8
22000211230003333;381491;1439;8
20210002103300033;126454;1439;4
21001021130030333;540929;1436;4
11201020013010200;10562;1435;8
10110220003302300;66569;1435;8
11202000232030003;49598;1435;8
10001112100033333;31072;1434;4
21010200230303003;274634;1431;8
10000021100000233;541993;1430;8
22000001020000030;161806;1430;8
12012011030330330;374170;1430;8
21012000020320000;60188;1428;8
10102020203030303;260446;1426;8
10200012203000333;514200;1426;8
10102210203033303;18534;1425;8
21200011133000333;225249;1424;8
10010200000102000;225139;1424;8
10100121203002313;13569;1423;8
20120110003302300;47923;1422;8
20211200203233003;27766;1420;8
21001002130030033;28032;1419;8
20001122200032333;40654;1417;8
11120100033303000;2171141;1417;8
11002201130033033;7267;1415;8
11021122030333330;17783;1414;8
12202212133032211;4069;1410;8
22122100031133000;6312;1410;8
22102220033033300;181215;1406;8
10210200002302000;51512;1403;4
20111220003323300;49319;1397;8
10201021103030233;26449;1397;8
21022001030330030;22739;1397;8
11200201232003033;49483;1395;8
10100102103002032;47485;1392;8
11122202033333030;160459;1391;8
22120100031103000;6840;1390;8
11021022230330333;278958;1386;8
22211101033333030;169196;1379;8
22011102030333030;18935;1377;8
22001110030033300;511719;1377;8
10020102100203033;28140;1375;8
20220121003303330;54906;1365;8
22101121123013233;12752;1364;8
11200211233003333;131225;1363;8
22012001030330030;220777;1357;8
10122020003330300;27087;1356;8
10002220100032302;22987;1354;8
20222100002233000;46000;1351;8
22220100022202000;10371;1349;8
22100010233000303;25110;1348;8
20120200103303002;27975;1348;8
10102010203030203;18001;1344;8
11000021230000213;5029;1340;8
21200001133000033;118438;1340;8
10011212000333330;48368;1338;8
20210021003300330;20496;1338;8
10201121103033333;18180;1337;8
22101121133013233;19587;1337;8
20000202100002022;29201;1333;4
20101102203032033;64599;1327;8
20000221100002333;20769;1322;8
20110001203300022;22733;1321;8
10110200103302003;72171;1316;8
12102010032030300;20487;1315;8
10000101200002022;28838;1313;4
11000020130000303;243115;1307;4
22100122133003333;138625;1306;8
22122220033333300;65431;1305;8
10210002003200030;198774;1303;8
20120001203300032;39778;1303;8
10011112100333333;65596;1299;8
12101201023023030;5173;1299;8
12220001233300033;208076;1299;8
10010120200303303;265018;1297;8
12001201130033033;94183;1296;8
22210200133201003;9789;1295;8
22000010230000303;248223;1293;4
10122210203333303;22864;1293;8
22012211030333330;16879;1291;8
12010102030303030;218652;1288;8
10120111203201332;2899;1283;8
12200001233000033;115427;1278;8
11010002130300032;32110;1276;8
20021122000333330;7419;1269;8
10100002103000023;228944;1264;8
22200001233000033;109941;1264;8
10210201103101033;7385;1263;8
12202212133033212;11474;1258;8
11200001133000033;112355;1256;8
20011222000333330;86116;1255;8
12212202133231033;18378;1254;8
10000221200003233;18470;1253;8
11201021133030333;35406;1252;8
21222010023310200;3543;1251;8
10210021003300330;20217;1248;8
10210100102202002;10364;1247;8
22100002032000030;222738;1247;8
20020100000102000;201980;1245;8
21102010033030200;14903;1244;8
20212212203231311;1906;1243;8
21121212233333333;208466;1242;8
20111222003323330;88247;1237;8
21222021033330330;35355;1235;8
21222222131131332;3045;1230;8
22121101111233033;4503;1226;8
10011200000232000;37879;1223;8
11221021033330330;14883;1219;8
12101200023023000;8072;1219;8
10001220100033303;18037;1219;8
20121200103333003;38702;1214;8
20022110100333303;45940;1214;8
10212222102231333;12712;1212;8
10111222003332330;83052;1211;8
11102202033023030;61049;1210;8
20102202103033022;5264;1206;8
22101121112013233;3451;1206;8
10102111203033333;11224;1203;8
10210201002303030;19361;1199;8
11121212233333333;208547;1198;8
12222212133333111;3991;1197;4
10022102100333033;37074;1194;8
12010012030300330;23966;1192;8
21122200033323000;43259;1192;8
10102102103033033;218372;1188;8
10001112200032333;43621;1187;8
20120002002200030;37930;1185;8
21202122033033330;17000;1182;8
21210020021300300;4729;1181;8
20101222003033330;212108;1181;8
22121101121323033;13382;1180;8
20122100003332000;20017;1180;8
22121200023333000;9959;1179;8
22020021030300230;34259;1178;8
11211000031130000;6623;1174;8
22121111011233330;4526;1168;8
12102011022020330;10414;1168;8
20210001203300033;17991;1167;8
10222212103333211;4668;1166;8
22111121113313133;4096;1166;4
10210201103203033;10503;1166;8
21202022133010112;2060;1165;8
12121010021230300;3489;1165;8
20121210003333300;319871;1164;8
10212222103131332;4246;1163;8
20001002100030022;23772;1160;8
20120001003200030;180744;1156;8
21001222130033333;14101;1154;8
12121111131233333;35630;1150;8
10202000003030000;6142332;1150;4
12112101233333033;10422;1148;8
10212000202330003;29538;1148;8
22000111230003332;27433;1146;8
20020102200301022;14258;1138;8
10122202003333030;190092;1136;8
11000112030003230;18304;1135;8
12020210030303300;343515;1134;8
20000022200000333;6757644;1132;4
10022210100333303;177791;1132;8
10200210003003300;483058;1131;4
21201022022020330;9887;1127;8
21222012033310320;4024;1124;8
12022110030333300;42893;1122;8
20011021000320230;14054;1121;8
11112102233323033;92595;1120;8
12011102130333033;23069;1119;8
10210200103101003;6067;1117;8
10212120003333300;302549;1116;8
21222012023310230;3382;1115;8
20001021200020123;7585;1110;8
22222212133333312;32388;1110;8
20011021000330330;120021;1110;4
20100202103003022;7802;1109;8
20110220003302300;68412;1109;8
10001002100030022;23108;1106;8
12211101033333030;167036;1106;8
11001010030030300;6191417;1106;4
21000201130002033;137085;1104;8
11102010022010300;13176;1098;8
20212202102331032;13082;1098;8
22112021132230333;97712;1097;8
10010021200300213;3679;1096;8
21210000221300003;4491;1095;8
20020020000300300;629540;1094;2
22101000233030003;17689;1092;4
20121101203131022;3064;1091;8
12111111231131332;2470;1091;8
12022211130232333;98159;1091;8
10002200200033003;2520739;1090;8
22102122132033333;93433;1090;8
11121120011313200;1844;1089;8
11001212030033330;333980;1088;8
20021001000330030;530459;1088;4
22002121030033330;334540;1087;8
22122000031130000;6359;1084;8
21200201232003033;51506;1083;8
21100010233000303;340081;1082;8
22021110030333300;172986;1077;8
10012012000330330;18375;1077;4
10200121003003320;63453;1075;8
22012221030333330;21921;1073;8
11202000233030003;118441;1073;4
10010022000300330;535486;1070;8
10102110003033300;42797;1069;8
11210020033300300;7806;1068;8
21202021033010120;2025;1067;8
20200100203002002;24933;1067;8
20020102000302030;91864;1065;8
22102212033033330;11651;1064;8
12000100230002002;20069;1062;8
12012012030330230;26828;1059;8
22002201230033033;169849;1058;8
10002110100033203;84294;1057;8
22001202030033030;44131;1057;8
